AL	AP	DAL	StartOffset	EndOffset	LAAL	NumChunks	RTF
1967.746	0.504	1967.746	1967.746	16.544	1967.746	1.0	1.008
1978.819	0.163	1978.819	1978.819	-1053.517	1978.819	1.0	0.653
1965.09	0.239	1965.09	1965.09	-775.59	1965.09	1.0	0.717
1962.237	0.272	1962.237	1962.237	-443.16	1962.237	1.0	0.816
1966.927	0.458	1966.927	1966.927	-181.645	1966.927	1.0	0.915
							
1967.494	0.087	1967.494	1967.494	-1260.806	1967.494	1.0	0.609
1970.786	0.127	1970.786	1970.786	-1141.414	1970.786	1.0	0.633
1972.124	0.147	1972.124	1972.124	-710.506	1972.124	1.0	0.735
1965.725	0.15	1965.725	1965.725	-658.856	1965.725	1.0	0.749
							
							
							
							
1966.891	0.304	1966.891	1966.891	-193.29	1966.891	1.0	0.911
1965.358	0.302	1965.358	1965.358	-206.433	1965.358	1.0	0.905
1964.796	0.093	1964.796	1964.796	-1054.524	1964.796	1.0	0.651
1970.455	0.306	1970.455	1970.455	-178.117	1970.455	1.0	0.917
1622.955	0.514	1622.955	1622.955	43.272	1622.955	1.0	1.027
1660.132	0.514	1660.132	1660.132	45.62	1660.132	1.0	1.028
							
1962.651	0.277	1962.651	1962.651	-394.9	1962.651	1.0	0.832
1946.364	0.511	1946.364	1946.364	41.602	1946.364	1.0	1.022
1785.409	0.512	1785.409	1785.409	43.187	1785.409	1.0	1.025
1965.478	0.069	1965.478	1965.478	-1576.291	1965.478	1.0	0.555
1964.667	0.059	1964.667	1964.667	-1728.031	1964.667	1.0	0.532
							
							
1964.477	0.336	1964.477	1964.477	13.275	1964.477	1.0	1.007
1657.923	0.342	1657.923	1657.923	43.41	1657.923	1.0	1.027
1729.56	0.513	1729.56	1729.56	45.388	1729.56	1.0	1.027
							
							
1973.642	0.184	1973.642	1973.642	-174.929	1973.642	1.0	0.919
1963.823	0.12	1963.823	1963.823	-755.043	1963.823	1.0	0.722
1965.761	0.209	1965.761	1965.761	-380.18	1965.761	1.0	0.838
1985.822	0.112	1985.822	1985.822	-557.489	1985.822	1.0	0.781
1880.902	0.512	1880.902	1880.902	45.8	1880.902	1.0	1.025
1966.142	0.338	1966.142	1966.142	26.55	1966.142	1.0	1.014
1964.094	0.211	1964.094	1964.094	-358.627	1964.094	1.0	0.846
1967.296	0.204	1967.296	1967.296	-448.305	1967.296	1.0	0.814
1876.895	0.511	1876.895	1876.895	41.793	1876.895	1.0	1.023
							
							
1715.435	0.512	1715.435	1715.435	41.467	1715.435	1.0	1.025
							
							
							
1443.933	0.514	1443.933	1443.933	38.4	1443.933	1.0	1.027
							
1510.013	0.515	1510.013	1510.013	45.024	1510.013	1.0	1.031
1572.826	0.513	1572.826	1572.826	39.583	1572.826	1.0	1.026
							
1443.109	1.027	1443.109	1443.109	37.576	1443.109	1.0	1.027
							
1528.0	1.028	1528.0	1528.0	41.197	1528.0	1.0	1.028
1965.925	0.51	1965.925	1965.925	37.943	1965.925	1.0	1.02
							
							
							
1646.96	0.514	1646.96	1646.96	44.057	1646.96	1.0	1.027
							
							
							
							
1567.147	1.03	1567.147	1567.147	45.514	1567.147	1.0	1.03
							
1963.299	0.339	1963.299	1963.299	35.317	1963.299	1.0	1.018
1970.175	0.291	1970.175	1970.175	-282.886	1970.175	1.0	0.874
1966.039	0.317	1966.039	1966.039	-101.262	1966.039	1.0	0.951
1967.481	0.091	1967.481	1967.481	-1133.109	1967.481	1.0	0.635
1965.844	0.151	1965.844	1965.844	-635.516	1965.844	1.0	0.756
							
							
							
							
							
							
1963.725	0.32	1963.725	1963.725	-80.357	1963.725	1.0	0.961
							
1966.404	0.154	1966.404	1966.404	-158.948	1966.404	1.0	0.925
1963.675	0.096	1963.675	1963.675	-964.171	1963.675	1.0	0.671
1963.755	0.096	1963.755	1963.755	-1438.694	1963.755	1.0	0.577
							
1967.433	0.307	1967.433	1967.433	-169.529	1967.433	1.0	0.921
1766.764	0.343	1766.764	1766.764	47.762	1766.764	1.0	1.028
1965.018	0.336	1965.018	1965.018	13.816	1965.018	1.0	1.007
1926.945	0.341	1926.945	1926.945	43.997	1926.945	1.0	1.023
							
1661.668	0.518	1661.668	1661.668	58.766	1661.668	1.0	1.037
1963.499	0.242	1963.499	1963.499	-742.351	1963.499	1.0	0.726
1789.981	0.514	1789.981	1789.981	47.759	1789.981	1.0	1.027
1739.181	0.513	1739.181	1739.181	43.399	1739.181	1.0	1.026
1866.368	0.512	1866.368	1866.368	42.876	1866.368	1.0	1.024
1579.094	0.515	1579.094	1579.094	45.851	1579.094	1.0	1.03
1683.871	0.514	1683.871	1683.871	46.138	1683.871	1.0	1.028
1917.057	0.342	1917.057	1917.057	47.125	1917.057	1.0	1.025
1960.696	0.337	1960.696	1960.696	21.104	1960.696	1.0	1.011
1599.464	0.514	1599.464	1599.464	43.001	1599.464	1.0	1.028
1970.499	0.237	1970.499	1970.499	-108.412	1970.499	1.0	0.948
1743.292	0.514	1743.292	1743.292	47.51	1743.292	1.0	1.028
1967.326	0.328	1967.326	1967.326	-30.316	1967.326	1.0	0.985
1966.421	0.115	1966.421	1966.421	-878.749	1966.421	1.0	0.691
1964.989	0.106	1964.989	1964.989	-1112.381	1964.989	1.0	0.639
1962.911	0.15	1962.911	1962.911	-651.465	1962.911	1.0	0.751
1980.733	0.286	1980.733	1980.733	-330.378	1980.733	1.0	0.857
1965.876	0.177	1965.876	1965.876	-809.634	1965.876	1.0	0.708
1962.197	0.049	1962.197	1962.197	-2078.801	1962.197	1.0	0.486
1962.827	0.05	1962.827	1962.827	-1938.851	1962.827	1.0	0.503
1964.591	0.06	1964.591	1964.591	-1646.837	1964.591	1.0	0.544
1970.122	0.065	1970.122	1970.122	-1375.683	1970.122	1.0	0.589
							
							
1419.826	0.514	1419.826	1419.826	37.513	1419.826	1.0	1.027
							
1487.815	0.521	1487.815	1487.815	59.062	1487.815	1.0	1.041
1457.914	0.514	1457.914	1457.914	40.771	1457.914	1.0	1.029
1600.983	0.514	1600.983	1600.983	44.52	1600.983	1.0	1.029
1460.959	0.515	1460.959	1460.959	43.816	1460.959	1.0	1.031
1821.821	0.341	1821.821	1821.821	43.363	1821.821	1.0	1.024
1670.519	0.514	1670.519	1670.519	44.397	1670.519	1.0	1.027
1637.42	0.514	1637.42	1637.42	46.127	1637.42	1.0	1.029
1454.229	0.513	1454.229	1454.229	37.086	1454.229	1.0	1.026
1601.674	0.515	1601.674	1601.674	45.212	1601.674	1.0	1.029
							
1513.69	0.342	1513.69	1513.69	38.497	1513.69	1.0	1.026
1421.85	0.514	1421.85	1421.85	39.537	1421.85	1.0	1.029
1445.218	0.514	1445.218	1445.218	39.685	1445.218	1.0	1.028
							
							
							
1671.493	0.514	1671.493	1671.493	45.37	1671.493	1.0	1.028
							
							
							
							
							
							
							
							
1408.419	0.514	1408.419	1408.419	37.716	1408.419	1.0	1.028
							
							
							
1685.119	0.514	1685.119	1685.119	47.386	1685.119	1.0	1.029
							
1410.69	0.515	1410.69	1410.69	39.987	1410.69	1.0	1.029
1959.426	0.325	1959.426	1959.426	-49.826	1959.426	1.0	0.975
1646.932	0.514	1646.932	1646.932	44.03	1646.932	1.0	1.027
1960.514	0.309	1960.514	1960.514	-153.228	1960.514	1.0	0.928
							
1628.571	0.515	1628.571	1628.571	48.888	1628.571	1.0	1.031
							
1949.221	0.515	1949.221	1949.221	56.069	1949.221	1.0	1.03
1970.837	0.1	1970.837	1970.837	-852.519	1970.837	1.0	0.698
1965.733	0.098	1965.733	1965.733	-902.657	1965.733	1.0	0.685
							
1480.629	0.514	1480.629	1480.629	40.266	1480.629	1.0	1.028
							
							
							
1519.671	0.515	1519.671	1519.671	44.478	1519.671	1.0	1.03
							
							
							
							
1447.156	0.515	1447.156	1447.156	41.623	1447.156	1.0	1.03
							
1481.068	0.514	1481.068	1481.068	40.705	1481.068	1.0	1.028
							
1448.464	0.515	1448.464	1448.464	42.931	1448.464	1.0	1.031
							
1970.352	0.306	1970.352	1970.352	-178.22	1970.352	1.0	0.917
1965.75	0.336	1965.75	1965.75	14.548	1965.75	1.0	1.007
							
1963.987	0.317	1963.987	1963.987	-103.315	1963.987	1.0	0.95
1963.312	0.329	1963.312	1963.312	-24.125	1963.312	1.0	0.988
1997.217	0.335	1997.217	1997.217	9.779	1997.217	1.0	1.005
1968.495	0.317	1968.495	1968.495	-98.807	1968.495	1.0	0.952
1967.101	0.06	1967.101	1967.101	-2131.946	1967.101	1.0	0.48
							
1963.683	0.139	1963.683	1963.683	-859.673	1963.683	1.0	0.696
1749.826	0.512	1749.826	1749.826	42.434	1749.826	1.0	1.025
1836.792	0.257	1836.792	1836.792	48.13	1836.792	1.0	1.027
1473.17	0.516	1473.17	1473.17	44.417	1473.17	1.0	1.031
1412.561	1.031	1412.561	1412.561	41.858	1412.561	1.0	1.031
							
1961.087	0.322	1961.087	1961.087	-71.385	1961.087	1.0	0.965
							
							
							
1964.322	0.475	1964.322	1964.322	-102.98	1964.322	1.0	0.95
							
1963.824	0.042	1963.824	1963.824	-2239.713	1963.824	1.0	0.467
1994.849	0.076	1994.849	1994.849	-919.981	1994.849	1.0	0.684
1962.719	0.066	1962.719	1962.719	-1335.24	1962.719	1.0	0.595
1965.978	0.048	1965.978	1965.978	-1773.16	1965.978	1.0	0.526
1971.025	0.077	1971.025	1971.025	-874.145	1971.025	1.0	0.693
1970.193	0.068	1970.193	1970.193	-1246.497	1970.193	1.0	0.612
1970.491	0.06	1970.491	1970.491	-1315.858	1970.491	1.0	0.6
1984.876	0.054	1984.876	1984.876	-1684.602	1984.876	1.0	0.541
1968.632	0.054	1968.632	1968.632	-1700.847	1968.632	1.0	0.536
1964.1	0.061	1964.1	1964.1	-1240.979	1964.1	1.0	0.613
1968.718	0.053	1968.718	1968.718	-2141.94	1968.718	1.0	0.479
1977.23	0.043	1977.23	1977.23	-2667.486	1977.23	1.0	0.426
1973.614	0.056	1973.614	1973.614	-1974.504	1973.614	1.0	0.5
1970.366	0.043	1970.366	1970.366	-2616.301	1970.366	1.0	0.43
1976.995	0.04	1976.995	1976.995	-2100.238	1976.995	1.0	0.485
1975.576	0.041	1975.576	1975.576	-2053.812	1975.576	1.0	0.49
1968.447	0.046	1968.447	1968.447	-1631.371	1968.447	1.0	0.547
1971.983	0.21	1971.983	1971.983	-373.958	1971.983	1.0	0.841
1972.42	0.071	1972.42	1972.42	-1522.909	1972.42	1.0	0.564
1800.221	0.342	1800.221	1800.221	46.388	1800.221	1.0	1.026
1808.653	0.341	1808.653	1808.653	43.211	1808.653	1.0	1.024
1967.571	0.15	1967.571	1967.571	-657.01	1967.571	1.0	0.75
1968.977	0.055	1968.977	1968.977	-2037.191	1968.977	1.0	0.491
1969.272	0.169	1969.272	1969.272	-365.059	1969.272	1.0	0.844
1968.507	0.064	1968.507	1968.507	-1445.552	1968.507	1.0	0.577
1967.681	0.071	1967.681	1967.681	-1492.818	1967.681	1.0	0.569
1970.229	0.072	1970.229	1970.229	-1432.22	1970.229	1.0	0.579
							
1622.68	0.345	1622.68	1622.68	53.201	1622.68	1.0	1.034
							
							
							
							
							
1607.316	1.134	1607.316	1607.316	190.173	1607.316	1.0	1.134
							
1479.207	0.342	1479.207	1479.207	38.844	1479.207	1.0	1.027
							
							
							
							
							
1905.616	0.513	1905.616	1905.616	47.294	1905.616	1.0	1.025
1972.681	0.491	1972.681	1972.681	-36.571	1972.681	1.0	0.982
1726.737	0.516	1726.737	1726.737	52.769	1726.737	1.0	1.032
1515.618	0.259	1515.618	1515.618	50.629	1515.618	1.0	1.035
1647.433	0.35	1647.433	1647.433	77.954	1647.433	1.0	1.05
1642.154	0.352	1642.154	1642.154	85.691	1642.154	1.0	1.055
1650.317	0.346	1650.317	1650.317	59.024	1650.317	1.0	1.037
							
							
1981.912	0.335	1981.912	1981.912	7.49	1981.912	1.0	1.004
1888.555	0.345	1888.555	1888.555	65.063	1888.555	1.0	1.036
1597.714	0.525	1597.714	1597.714	76.081	1597.714	1.0	1.05
							
							
1926.924	0.343	1926.924	1926.924	56.992	1926.924	1.0	1.03
							
2006.473	0.295	2006.473	2006.473	-258.198	2006.473	1.0	0.886
1759.072	0.343	1759.072	1759.072	51.68	1759.072	1.0	1.03
1426.104	0.516	1426.104	1426.104	43.791	1426.104	1.0	1.032
1428.973	1.034	1428.973	1428.973	46.66	1428.973	1.0	1.034
1979.01	0.223	1979.01	1979.01	-239.221	1979.01	1.0	0.892
1928.196	0.258	1928.196	1928.196	58.264	1928.196	1.0	1.031
1724.752	0.515	1724.752	1724.752	50.784	1724.752	1.0	1.03
							
1974.691	0.328	1974.691	1974.691	-34.561	1974.691	1.0	0.983
1916.453	0.256	1916.453	1916.453	46.521	1916.453	1.0	1.025
1720.99	0.343	1720.99	1720.99	47.022	1720.99	1.0	1.028
1604.892	0.344	1604.892	1604.892	48.429	1604.892	1.0	1.031
1649.932	0.343	1649.932	1649.932	47.03	1649.932	1.0	1.029
							
							
1728.688	0.344	1728.688	1728.688	54.719	1728.688	1.0	1.033
							
1982.721	0.313	1982.721	1982.721	-131.02	1982.721	1.0	0.938
1964.558	0.344	1964.558	1964.558	59.796	1964.558	1.0	1.031
1971.448	0.103	1971.448	1971.448	-1233.631	1971.448	1.0	0.615
1976.594	0.336	1976.594	1976.594	13.782	1976.594	1.0	1.007
1766.855	0.345	1766.855	1766.855	59.463	1766.855	1.0	1.035
1971.73	0.134	1971.73	1971.73	-977.93	1971.73	1.0	0.668
1979.743	0.092	1979.743	1979.743	-1086.017	1979.743	1.0	0.646
1900.379	0.343	1900.379	1900.379	53.667	1900.379	1.0	1.029
1970.936	0.339	1970.936	1970.936	31.344	1970.936	1.0	1.016
1980.683	0.284	1980.683	1980.683	-342.038	1980.683	1.0	0.853
1982.016	0.083	1982.016	1982.016	-1432.043	1982.016	1.0	0.581
1973.802	0.085	1973.802	1973.802	-1358.987	1973.802	1.0	0.592
1979.548	0.089	1979.548	1979.548	-1190.701	1979.548	1.0	0.624
							
1976.159	0.034	1976.159	1976.159	-2865.927	1976.159	1.0	0.408
							
1970.331	0.155	1970.331	1970.331	-572.98	1970.331	1.0	0.775
1967.115	0.223	1967.115	1967.115	-239.506	1967.115	1.0	0.891
1972.846	0.217	1972.846	1972.846	-303.435	1972.846	1.0	0.867
1986.919	0.332	1986.919	1986.919	-10.723	1986.919	1.0	0.995
1977.823	0.258	1977.823	1977.823	61.451	1977.823	1.0	1.032
1981.041	0.053	1981.041	1981.041	-1758.097	1981.041	1.0	0.53
1968.862	0.048	1968.862	1968.862	-2141.795	1968.862	1.0	0.479
1974.864	0.053	1974.864	1974.864	-1741.054	1974.864	1.0	0.531
1974.841	0.048	1974.841	1974.841	-2182.256	1974.841	1.0	0.475
1482.852	0.515	1482.852	1482.852	42.489	1482.852	1.0	1.029
1559.726	0.516	1559.726	1559.726	49.703	1559.726	1.0	1.033
1974.835	0.082	1974.835	1974.835	-1475.46	1974.835	1.0	0.572
1973.092	0.101	1973.092	1973.092	-825.638	1973.092	1.0	0.705
1975.978	0.188	1975.978	1975.978	-126.153	1975.978	1.0	0.94
1781.523	0.515	1781.523	1781.523	50.911	1781.523	1.0	1.029
1976.952	0.171	1976.952	1976.952	-914.658	1976.952	1.0	0.684
1979.3	0.108	1979.3	1979.3	-645.28	1979.3	1.0	0.754
							
1678.435	0.344	1678.435	1678.435	52.313	1678.435	1.0	1.032
1972.974	0.086	1972.974	1972.974	-895.416	1972.974	1.0	0.688
1975.607	0.036	1975.607	1975.607	-2994.189	1975.607	1.0	0.398
1973.922	0.036	1973.922	1973.922	-3077.144	1973.922	1.0	0.391
1968.678	0.167	1968.678	1968.678	-388.873	1968.678	1.0	0.835
1972.882	0.186	1972.882	1972.882	-152.47	1972.882	1.0	0.928
1969.443	0.227	1969.443	1969.443	-202.349	1969.443	1.0	0.907
1973.087	0.254	1973.087	1973.087	33.495	1973.087	1.0	1.017
1967.522	0.238	1967.522	1967.522	-99.78	1967.522	1.0	0.952
1980.737	0.244	1980.737	1980.737	-51.735	1980.737	1.0	0.975
							
1793.686	0.515	1793.686	1793.686	51.464	1793.686	1.0	1.03
1740.397	0.513	1740.397	1740.397	44.615	1740.397	1.0	1.026
							
							
							
							
							
							
							
							
							
							
							
							
							
1606.245	0.344	1606.245	1606.245	49.782	1606.245	1.0	1.032
1978.824	0.086	1978.824	1978.824	-889.566	1978.824	1.0	0.69
1971.498	0.033	1971.498	1971.498	-2998.298	1971.498	1.0	0.397
1969.755	0.038	1969.755	1969.755	-2709.792	1969.755	1.0	0.421
							
1970.994	0.339	1970.994	1970.994	31.402	1970.994	1.0	1.016
1970.301	0.203	1970.301	1970.301	-456.91	1970.301	1.0	0.812
1970.242	0.194	1970.242	1970.242	-573.068	1970.242	1.0	0.775
1710.832	0.515	1710.832	1710.832	49.88	1710.832	1.0	1.03
1972.006	0.056	1972.006	1972.006	-2440.511	1972.006	1.0	0.447
1972.775	0.221	1972.775	1972.775	-257.066	1972.775	1.0	0.885
1973.426	0.053	1973.426	1973.426	-1777.322	1973.426	1.0	0.526
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
1591.072	1.038	1591.072	1591.072	57.829	1591.072	1.0	1.038
1581.287	0.516	1581.287	1581.287	48.044	1581.287	1.0	1.031
1936.516	0.514	1936.516	1936.516	53.568	1936.516	1.0	1.028
							
							
1606.309	1.032	1606.309	1606.309	49.846	1606.309	1.0	1.032
							
1974.995	0.119	1974.995	1974.995	-800.515	1974.995	1.0	0.712
1760.667	0.344	1760.667	1760.667	53.275	1760.667	1.0	1.031
1977.357	0.085	1977.357	1977.357	-937.473	1977.357	1.0	0.678
1977.528	0.088	1977.528	1977.528	-821.202	1977.528	1.0	0.707
1994.475	0.032	1994.475	1994.475	-3195.91	1994.475	1.0	0.384
1982.761	0.038	1982.761	1982.761	-2801.275	1982.761	1.0	0.414
1976.801	0.021	1976.801	1976.801	-4897.031	1976.801	1.0	0.288
1970.989	0.244	1970.989	1970.989	-49.873	1970.989	1.0	0.975
1976.975	0.246	1976.975	1976.975	-32.277	1976.975	1.0	0.984
							
							
							
1461.788	1.032	1461.788	1461.788	44.645	1461.788	1.0	1.032
							
1575.852	0.518	1575.852	1575.852	54.219	1575.852	1.0	1.036
							
1448.501	0.515	1448.501	1448.501	42.968	1448.501	1.0	1.031
							
1653.954	0.344	1653.954	1653.954	51.051	1653.954	1.0	1.032
1644.218	0.513	1644.218	1644.218	41.315	1644.218	1.0	1.026
1805.859	0.257	1805.859	1805.859	52.027	1805.859	1.0	1.03
							
							
							
1973.731	0.329	1973.731	1973.731	-23.911	1973.731	1.0	0.988
1718.752	0.513	1718.752	1718.752	44.784	1718.752	1.0	1.027
1964.374	0.131	1964.374	1964.374	-532.497	1964.374	1.0	0.787
1962.663	0.096	1962.663	1962.663	-965.183	1962.663	1.0	0.67
1963.716	0.051	1963.716	1963.716	-1856.692	1963.716	1.0	0.514
1698.408	0.515	1698.408	1698.408	49.066	1698.408	1.0	1.03
							
1966.156	0.151	1966.156	1966.156	-635.205	1966.156	1.0	0.756
1968.392	0.181	1968.392	1968.392	-203.399	1968.392	1.0	0.906
1969.642	0.09	1969.642	1969.642	-1154.167	1969.642	1.0	0.631
							
1498.005	1.032	1498.005	1498.005	46.032	1498.005	1.0	1.032
							
1474.403	0.516	1474.403	1474.403	45.65	1474.403	1.0	1.032
							
							
							
							
							
1481.169	0.514	1481.169	1481.169	40.806	1481.169	1.0	1.028
1967.461	0.199	1967.461	1967.461	-6.96	1967.461	1.0	0.996
1547.48	0.516	1547.48	1547.48	49.067	1547.48	1.0	1.033
							
1706.51	0.514	1706.51	1706.51	45.558	1706.51	1.0	1.027
							
							
							
							
							
1782.081	0.511	1782.081	1782.081	39.859	1782.081	1.0	1.023
1964.236	0.123	1964.236	1964.236	-706.784	1964.236	1.0	0.735
1964.815	0.125	1964.815	1964.815	-659.765	1964.815	1.0	0.749
1969.279	0.178	1969.279	1969.279	-248.952	1969.279	1.0	0.888
1929.011	0.341	1929.011	1929.011	46.063	1929.011	1.0	1.024
1967.335	0.293	1967.335	1967.335	-274.116	1967.335	1.0	0.878
1542.54	0.515	1542.54	1542.54	44.127	1542.54	1.0	1.029
1417.064	0.517	1417.064	1417.064	46.361	1417.064	1.0	1.034
							
							
							
							
							
							
1608.222	0.517	1608.222	1608.222	51.759	1608.222	1.0	1.033
							
							
							
							
1726.612	0.513	1726.612	1726.612	42.439	1726.612	1.0	1.025
1963.517	0.478	1963.517	1963.517	-92.175	1963.517	1.0	0.955
1968.893	0.466	1968.893	1968.893	-144.849	1968.893	1.0	0.931
1428.818	1.034	1428.818	1428.818	46.505	1428.818	1.0	1.034
							
							
1414.04	1.032	1414.04	1414.04	43.337	1414.04	1.0	1.032
766.626	1.031	766.626	766.626	22.862	766.626	1.0	1.031
							
1967.438	0.495	1967.438	1967.438	-19.999	1967.438	1.0	0.99
1971.21	0.505	1971.21	1971.21	20.008	1971.21	1.0	1.01
1556.416	0.519	1556.416	1556.416	58.003	1556.416	1.0	1.039
							
1654.784	1.032	1654.784	1654.784	51.881	1654.784	1.0	1.032
1469.245	0.514	1469.245	1469.245	40.492	1469.245	1.0	1.028
1680.489	0.517	1680.489	1680.489	54.366	1680.489	1.0	1.033
1509.533	0.343	1509.533	1509.533	44.544	1509.533	1.0	1.03
1744.728	0.518	1744.728	1744.728	60.556	1744.728	1.0	1.036
1975.183	0.13	1975.183	1975.183	-556.518	1975.183	1.0	0.78
							
1444.215	0.514	1444.215	1444.215	38.682	1444.215	1.0	1.028
1658.959	0.514	1658.959	1658.959	44.447	1658.959	1.0	1.028
1510.354	0.515	1510.354	1510.354	45.365	1510.354	1.0	1.031
							
							
							
758.831	1.034	758.831	758.831	25.271	758.831	1.0	1.034
1968.742	0.124	1968.742	1968.742	-679.059	1968.742	1.0	0.744
1969.824	0.118	1969.824	1969.824	-805.686	1969.824	1.0	0.71
1967.02	0.163	1967.02	1967.02	-448.581	1967.02	1.0	0.814
1973.083	0.327	1973.083	1973.083	-36.169	1973.083	1.0	0.982
1973.746	0.193	1973.746	1973.746	-581.175	1973.746	1.0	0.773
							
1969.11	0.11	1969.11	1969.11	-1015.38	1969.11	1.0	0.66
1975.944	0.111	1975.944	1975.944	-985.326	1975.944	1.0	0.667
1977.005	0.155	1977.005	1977.005	-566.306	1977.005	1.0	0.777
1975.917	0.307	1975.917	1975.917	-172.654	1975.917	1.0	0.92
1970.065	0.209	1970.065	1970.065	-387.486	1970.065	1.0	0.836
1832.585	0.512	1832.585	1832.585	43.923	1832.585	1.0	1.025
							
